DATE,regime,prob_r0,prob_r1,prob_r2,prob_r3,prob_r4,prob_r5
1960-10-01,3,0.4377805438507917,0.11245645399107586,0.1074184497595987,0.12223862300188856,0.10176791987993848,0.1183380095167066
1960-11-01,3,0.4908437643990116,0.10801719284688605,0.09738637967534679,0.11083045073037341,0.09367406627115761,0.0992481460772244
1960-12-01,3,0.5008148384265889,0.10566416667724378,0.09555792534299976,0.11233488541199672,0.09029760459171803,0.09533057954945283
1961-01-01,3,0.467498602052318,0.09724964310606728,0.10499670239497248,0.11768265904896226,0.09888654252250317,0.11368585087517684
1961-02-01,3,0.3649630532491816,0.13191241021381678,0.11618731858628624,0.1396378580496469,0.1118619278101349,0.13543743209093348
1961-03-01,5,0.2980929154161969,0.1225155558675724,0.1328709980638284,0.14466440450643966,0.12362619599549149,0.17822993015047117
1961-04-01,5,0.4516715214274479,0.09352796008091263,0.10743250942757071,0.1121253667834652,0.10287186189176006,0.13237078038884345
1961-05-01,5,0.33324842302131935,0.10765596429402415,0.12669669421692126,0.12543760503277737,0.12322123361327497,0.18374007982168283
1961-06-01,5,0.3554124857203666,0.10312088741355283,0.12328484487309739,0.11973015928899447,0.13201145544680995,0.16644016725717897
1961-07-01,5,0.4202456389401452,0.09634728151664261,0.11555181976453037,0.1178549578181988,0.11187525996060552,0.1381250419998775
1961-08-01,5,0.31570488797338225,0.10906719353028942,0.1292398729369986,0.12306313133078156,0.13729100455838694,0.18563390967016116
1961-09-01,5,0.324904171174613,0.12168129377669344,0.13659093947273035,0.13918023347383768,0.12513339269055457,0.1525099694115709
1961-10-01,5,0.38018539369527177,0.1036938456252654,0.12658105452939844,0.11200395298396093,0.12073467049532809,0.15680108267077525
1961-11-01,5,0.26905121344822325,0.11594031750957463,0.13940411493506902,0.1206826379037544,0.1390936258511536,0.2158280903522251
1961-12-01,5,0.32954245763512563,0.11307713137055213,0.1290447555041016,0.12357223893583527,0.13196240997645367,0.17280100657793157
1962-01-01,3,0.39526320310132457,0.12038411490610665,0.11707257571446905,0.12811438760554825,0.1149643534524436,0.12420136522010781
1962-02-01,5,0.3422720710217471,0.10660563852394174,0.12648617207406304,0.11789194980938669,0.12584379607989082,0.18090037249097052
1962-03-01,5,0.2099803181468986,0.14518302517300907,0.15602446532907405,0.13405032443228043,0.13915292674777205,0.2156089401709658
1962-04-01,5,0.2448973914848162,0.14190232003574385,0.15555900118598753,0.12655888301754475,0.14147041862147072,0.18961198565443702
1962-05-01,5,0.2732042868827036,0.14011086018239488,0.14259044243454932,0.13876815484652857,0.1361730928888426,0.16915316276498096
1962-06-01,5,0.2894852382488497,0.14445492280287556,0.13873351279291082,0.136843353678438,0.1314855247761639,0.1589974477007621
1962-07-01,5,0.20206120666351934,0.13114392057491406,0.1442369543751203,0.13136488446236724,0.15867747524453765,0.23251555867954143
1962-08-01,5,0.2572882889806219,0.1451120125496514,0.14863499121213503,0.12838960961641543,0.1422014565898461,0.17837364105133005
1962-09-01,5,0.20568875257520927,0.14361120412728814,0.15793442176234798,0.14022756878937853,0.14459372650561506,0.20794432624016104
1962-10-01,5,0.3837234093899461,0.1282505708476686,0.12701542170972743,0.11668376255951743,0.11460076298064034,0.12972607251250007
1962-11-01,5,0.18190542009109734,0.14905830442144674,0.16759777860294467,0.12485479469582307,0.15430544584199132,0.22227825634669685
1962-12-01,5,0.27315264329674344,0.15381256963107698,0.15046092692676208,0.13150577472268246,0.13496982089742748,0.15609826452530748
1963-01-01,5,0.29614157823449694,0.1369539670516215,0.13742724107370655,0.13210421720141943,0.1328462353685614,0.16452676107019404
1963-02-01,5,0.25451125389893015,0.1382908286450425,0.14449218524236163,0.12498111599767887,0.14225885659470333,0.1954657596212835
1963-03-01,5,0.10359344168133294,0.15043896050325653,0.167908949342022,0.12202225930029709,0.16164527911560972,0.2943911100574818
1963-04-01,5,0.19252246742783435,0.13363745086164336,0.1602355203033381,0.118568402995079,0.16549865034477013,0.22953750806733508
1963-05-01,5,0.22500299441645064,0.13332057474047,0.15764086991973683,0.11505862028553811,0.15564844878622083,0.21332849185158348
1963-06-01,5,0.17295149708069393,0.15194590741403707,0.1667877791257838,0.12626673831192833,0.17211441461370597,0.20993366345385092
1963-07-01,5,0.236580835723809,0.15740136765158744,0.1488026975744688,0.12657277858874139,0.16209318291460997,0.16854913754678358
1963-08-01,5,0.3027424283478695,0.14052184033006204,0.13504032370948577,0.11278598895100211,0.13938995691683287,0.16951946174474777
1963-09-01,5,0.23639002022272226,0.13771258499327657,0.15733477847304042,0.11083963178025677,0.16305685830733355,0.19466612622337034
1963-10-01,5,0.20535230895723702,0.13750081674118356,0.16192619176380563,0.10998840194032779,0.1688150760137094,0.21641720458373667
1963-11-01,5,0.1774715025576383,0.15931645200964076,0.16407954853055134,0.12230174891033435,0.1676954977690353,0.20913525022279997
1963-12-01,5,0.26586651537092426,0.14924374141605384,0.15148502334291888,0.12348277518993885,0.14933529136764187,0.16058665331252228
1964-01-01,5,0.295872858509412,0.13259551706050451,0.13877996661982014,0.11345350066815664,0.14061554193605127,0.17868261520605544
1964-02-01,5,0.3231759031156545,0.12290419515941023,0.14037133151935793,0.10505952036790686,0.1412310608060686,0.16725798903160202
1964-03-01,5,0.14967814987073966,0.16291766126615984,0.1585049772698566,0.12723137735165282,0.17069781923284083,0.23097001500875017
1964-04-01,5,0.28894030324984954,0.1231175546610566,0.13663403691471104,0.11442024176587635,0.14055195336732115,0.19633591004118525
1964-05-01,5,0.2000804630954856,0.14878971973750157,0.1542153555095444,0.12680965665641164,0.14807030469990742,0.22203450030114935
1964-06-01,5,0.2268471337195176,0.14932395873495444,0.15303922457762315,0.12374544405644212,0.1463040720565107,0.20074016685495216
1964-07-01,5,0.18056894709312366,0.14913862867172475,0.1651391361652034,0.12354036554589064,0.15833952852410682,0.22327339399995075
1964-08-01,5,0.18376662765622698,0.13928585773264826,0.15550699921579517,0.11796026757511376,0.15697581964721188,0.24650442817300397
1964-09-01,5,0.20863713192302138,0.138612439116659,0.15258474423017762,0.1242059542031564,0.15427786503398808,0.2216818654929975
1964-10-01,1,0.4686259704278793,0.11681590691873212,0.10390637025413242,0.10620350125550264,0.1002237817972538,0.10422446934649976
1964-11-01,5,0.4582240038187169,0.09422402188141672,0.10894474475246417,0.09420866124282479,0.10951640086885174,0.1348821674357256
1964-12-01,5,0.31856824695559066,0.12106978103809755,0.1289333156451846,0.11149256969849729,0.1347612270373457,0.18517485962528415
1965-01-01,5,0.19042408715738637,0.1487277907235002,0.1468347386157163,0.12827588306135454,0.1430777608323361,0.2426597396097064
1965-02-01,5,0.25998498384112034,0.14989430692235975,0.13678426943078253,0.12081175009400119,0.14120831938799555,0.19131637032374066
1965-03-01,5,0.1600614301059185,0.1417897195238484,0.14433304944355255,0.11891110329103517,0.14583742289146434,0.2890672747441809
1965-04-01,5,0.28006669213886926,0.14255471003395345,0.13160656370638973,0.12214102453261952,0.13149993526689893,0.19213107432126894
1965-05-01,5,0.2501972356907286,0.14673592918224718,0.13533876869421177,0.11624201608859244,0.1402814556197162,0.21120459472450376
1965-06-01,5,0.24775777669383092,0.14838773638523756,0.1427130601071281,0.12082643922212365,0.1370650031265002,0.2032499844651796
1965-07-01,5,0.41044865200172626,0.11460869727966357,0.11452634582915973,0.10259556574647137,0.11455441054406397,0.14326632859891528
1965-08-01,5,0.28155058510657704,0.14875639448910258,0.13448526799846222,0.11815144112533087,0.13404596003934197,0.18301035124118528
1965-09-01,5,0.3235241150795128,0.13277258906473619,0.12794321589900323,0.11389552525546422,0.13177235950218222,0.17009219519910124
1965-10-01,5,0.26491620631600843,0.13467716509070138,0.1403776604609306,0.1180048571286612,0.14447030075180234,0.1975538102518961
1965-11-01,5,0.23931841851834137,0.14668263128587597,0.1381650315024645,0.12097454778686959,0.14447894455941918,0.21038042634702928
1965-12-01,5,0.3235141943234755,0.11639562081689754,0.12391184560156816,0.10516601390238146,0.14319648479811073,0.18781584055756675
1966-01-01,5,0.34272435941561646,0.12085411453371044,0.12194845229842309,0.11098570185984442,0.12884649142903365,0.17464088046337198
1966-02-01,5,0.35158136245496974,0.1242712574695818,0.11660172748936533,0.11272317987413352,0.12600068888220428,0.16882178382974522
1966-03-01,5,0.3900576206807943,0.11293030173058874,0.11223314127029059,0.10273606561870302,0.11863942353569967,0.1634034471639237
1966-04-01,5,0.3515333854134042,0.131821580312552,0.12169082385409603,0.11598945292994943,0.12009920722023402,0.15886555026976418
1966-05-01,5,0.3334223123547804,0.13754903643148364,0.11788721407334661,0.123080096551095,0.11963192554163117,0.1684294150476632
1966-06-01,5,0.314621993177573,0.14446223680817297,0.11643279965986969,0.1265845681953334,0.11918373191160078,0.17871467024745005
1966-07-01,5,0.32123728783363326,0.14330051917370562,0.11031682371024576,0.13158895289921074,0.11916019309448937,0.17439622328871515
1966-08-01,5,0.38724071272449573,0.12946102142774432,0.10205262960778752,0.12425848028104947,0.11068787635064445,0.14629927960827854
1966-09-01,5,0.40358147460980004,0.11780359240429443,0.1004397949108965,0.12942635652226392,0.10454245486321243,0.1442063266895327
1966-10-01,3,0.4091541557674447,0.1225832545127685,0.10077169523340343,0.14150034940968623,0.0935860045232654,0.13240454055343176
1966-11-01,1,0.46249661308424694,0.12369004830663957,0.09265912749439083,0.12050267647762312,0.09084834203240019,0.10980319260469919
1966-12-01,3,0.40925673296640913,0.1291052993666845,0.10636498968499443,0.13722760087493072,0.09160430265053639,0.12644107445644492
1967-01-01,5,0.39108316979757296,0.1319983573919719,0.1143843982162574,0.1276629561739439,0.09711572882780574,0.13775538959244812
1967-02-01,1,0.44689111114172403,0.1334504989389035,0.10065441834135995,0.11811642924419731,0.09266024854648637,0.10822729378732884
1967-03-01,1,0.36759335533599163,0.14989308112629324,0.11370079555641915,0.1447678093921937,0.09966921137873352,0.12437574721036884
1967-04-01,5,0.30538532333626606,0.14151937928561834,0.12541009880657847,0.14464669663439175,0.11473640372165657,0.16830209821548875
1967-05-01,1,0.3060967063236339,0.1577900905225929,0.12227926163886449,0.14132446978506072,0.12537896546079083,0.14713050626905722
1967-06-01,5,0.2795010539456979,0.14376378934972633,0.12379638475869904,0.13539182914842118,0.14509052688855725,0.17245641590889824
1967-07-01,5,0.39963952154546234,0.11387167496116617,0.11089645282125109,0.11674543183434767,0.12662329721399795,0.13222362162377477
1967-08-01,5,0.3413941944687855,0.10434970272995203,0.12666962355500444,0.11203745485600976,0.1334822228591251,0.1820668015311231
1967-09-01,5,0.31822359978358744,0.12604609726325644,0.13441705508839832,0.1274934345103321,0.13616778859396034,0.15765202476046533
1967-10-01,5,0.2950766453585613,0.11557342855284859,0.13447632777886506,0.1243705755522645,0.14960644978403692,0.1808965729734236
1967-11-01,5,0.36277095629966305,0.10035981791681278,0.11741128802150592,0.10386596744068036,0.14327395768139126,0.1723180126399467
1967-12-01,5,0.27423192276503194,0.11672774758124949,0.13246947884649174,0.12129768921873035,0.1495440855479891,0.20572907604050747
1968-01-01,5,0.46778153445346626,0.10719456580821791,0.1082905972491869,0.10455622831698506,0.09953606785841645,0.11264100631372748
1968-02-01,5,0.3515907282208554,0.12146065932563387,0.129226198192849,0.11206248968882303,0.1336150557595873,0.1520448688122514
1968-03-01,5,0.1638410028242771,0.1508685366945391,0.14960695662217477,0.12466628138098429,0.18253194194703842,0.2284852805309864
1968-04-01,5,0.291822410717437,0.14778811451325302,0.1337184111933188,0.11500113023145501,0.14042892059141682,0.1712410127531194
1968-05-01,5,0.3126417796340284,0.1283893222176706,0.12380264662300483,0.11095885652804484,0.143168244628802,0.1810391503684493
1968-06-01,5,0.2898004190248391,0.15682570893573797,0.13730333605213835,0.11943614095408049,0.12741953547644705,0.1692148595567572
1968-07-01,1,0.27235583392268353,0.1777401715775822,0.1502566575131537,0.11713338259718152,0.12448047482011,0.15803347956928915
1968-08-01,1,0.32041942343728247,0.15764204419894834,0.1469680715181526,0.11141830458764736,0.1190071314033826,0.14454502485458676
1968-09-01,5,0.2578408952486985,0.1603646646929544,0.15441909359171166,0.11204080806331722,0.1446767645958492,0.1706577738074689
1968-10-01,5,0.1881190456342443,0.1734187534207733,0.1550385927658438,0.11558525305132315,0.17051266263267906,0.1973256924951363
1968-11-01,5,0.20000934376973106,0.1473619549472752,0.1498433197344312,0.10949391470425379,0.18167165887053194,0.21161980797377672
1968-12-01,4,0.245185168849187,0.14742403426004533,0.12854786668097237,0.11570849189693529,0.1867194761611763,0.17641496215168376
1969-01-01,5,0.24478302279771627,0.1433503892052552,0.138647392404708,0.10527741414318492,0.16557831439231413,0.20236346705682148
1969-02-01,5,0.3779321358702244,0.12648643293222203,0.1185871428167969,0.09809858406428622,0.13168049403006896,0.14721521028640133
1969-03-01,5,0.3091304809629346,0.14620578719053778,0.13096434317451708,0.10620615415557237,0.14119534673036188,0.16629788778607632
1969-04-01,1,0.3177659672701619,0.1787373459022558,0.1308717036889352,0.10445217157475586,0.12733132283725423,0.140841488726637
1969-05-01,1,0.49150305497634783,0.12329692331297662,0.0966083009097686,0.08885185713009912,0.09825039799735555,0.10148946567345209
1969-06-01,1,0.4776838040976415,0.11888097697655012,0.09681948957870157,0.0880098481696912,0.1071000581783626,0.111505822999053
1969-07-01,1,0.366307118909274,0.15894802533748636,0.1101019071167382,0.10294364919115662,0.12523931499456942,0.13645998445077542
1969-08-01,1,0.44099373657422725,0.1406057032218695,0.10461231916660996,0.09396038653367118,0.10364575135762481,0.11618210314599736
1969-09-01,1,0.45739644025823833,0.13686206760595018,0.09713513350267966,0.09270722744459953,0.10780371511701692,0.10809541607151553
1969-10-01,1,0.46868943048905554,0.12969316062876968,0.10043087034235124,0.09529657028758814,0.09900826859943619,0.10688169965279916
1969-11-01,1,0.46575968832623327,0.13583870624318595,0.09786697380917826,0.10051930494878158,0.09777471488773533,0.10224061178488568
1969-12-01,1,0.375706363919607,0.1591459708128321,0.10252541181027242,0.10733692531579876,0.12693613972971626,0.1283491884117735
1970-01-01,1,0.48278891522862283,0.13314482559366891,0.09048023226459324,0.10501359347876077,0.09253190363332119,0.09604052980103302
1970-02-01,1,0.4422355307842506,0.14346380150778948,0.10829794808719875,0.10119889168346084,0.09369859350907972,0.11110523442822069
1970-03-01,1,0.4175069596959446,0.14289480779065727,0.11997066258161102,0.10899125177197892,0.09552954499457375,0.11510677316523446
1970-04-01,1,0.3842727772498675,0.16272591820797294,0.11054318404983031,0.11064171398991192,0.11236076204389643,0.11945564445852076
1970-05-01,1,0.432350254216899,0.13234777075765425,0.10077758050942065,0.10791387365019071,0.11602460530674058,0.1105859155590949
1970-06-01,1,0.3047807560757704,0.17305913560673164,0.13117957465729957,0.12507174759635847,0.12893226159483864,0.1369765244690014
1970-07-01,2,0.2762070954534573,0.15851162951832345,0.16228604414472214,0.12309834996690337,0.1261772638731514,0.15371961704344234
1970-08-01,2,0.2892797538548004,0.15306174811934203,0.15722662395903822,0.13435729812696098,0.12895342309400132,0.13712115284585702
1970-09-01,2,0.3337486818181808,0.14399486655291965,0.14990179869486975,0.1237050268648065,0.12255625240858113,0.12609337366064208
1970-10-01,1,0.5000514591719448,0.11037637290328235,0.10320306472231958,0.09957804612465879,0.09492495824382671,0.0918660988339677
1970-11-01,2,0.41867833357921935,0.12431632234049428,0.1396155571877074,0.1085279207286004,0.10064818590622858,0.10821368025775004
1970-12-01,2,0.4865042307524245,0.09215528545087749,0.12102613369689794,0.08939480829306111,0.1012716971390468,0.10964784466769216
1971-01-01,2,0.408318175550833,0.10501179502684885,0.15087403727137966,0.10155759513415122,0.11479203295751951,0.11944636405926776
1971-02-01,2,0.33332549575550885,0.12413950037715499,0.1879513524586466,0.11757666728628037,0.1161483684414344,0.1208586156809748
1971-03-01,2,0.2416873374022163,0.13638008324913897,0.2217271161747594,0.1134962580815903,0.1487309752099097,0.13797822988238534
1971-04-01,4,0.3066200058614011,0.11384720480230126,0.13977241610323254,0.09986719016279569,0.19607177618880592,0.14382140688146355
1971-05-01,4,0.33526772605871263,0.10779860875709395,0.12408127281309599,0.09338691016668875,0.20378095683715913,0.13568452536724945
1971-06-01,4,0.35803160376058274,0.10895215724012478,0.13253299857380965,0.0952793330503593,0.17163014801908802,0.13357375935603555
1971-07-01,4,0.4202339409692351,0.10888386579936621,0.12172080481710346,0.0928105990462014,0.1439124102777302,0.11243837909036367
1971-08-01,2,0.3823487303197096,0.12569379184594973,0.14707575400039374,0.09404003416478234,0.131528192516408,0.11931349715275663
1971-09-01,2,0.36768172704598934,0.11109028125113903,0.16593893001197413,0.09277832145377234,0.12676297688620816,0.13574776335091693
1971-10-01,2,0.39475342737403785,0.11230449855653417,0.15325329448807803,0.09221251876922272,0.12509230696732276,0.12238395384480445
1971-11-01,2,0.35790827048018486,0.11951199818614378,0.16350153509363283,0.09455555493008995,0.13781055872864464,0.12671208258130398
1971-12-01,2,0.41560499879146745,0.10035427277121645,0.13967541321483462,0.08839513784690238,0.13436911040071903,0.12160106697486012
1972-01-01,2,0.4806256717035357,0.08907655997972068,0.12165417421286356,0.08396409211554,0.1126193193750075,0.11206018261333259
1972-02-01,4,0.3701105831057924,0.09988927605106408,0.1479683755039207,0.09146839731075142,0.16157684990876164,0.12898651811970976
1972-03-01,4,0.4175133703544034,0.09789654281563874,0.12875738140810825,0.08862309618746984,0.1483915489470285,0.11881806028735128
1972-04-01,4,0.29974526952786434,0.10756309820155746,0.15831779834638948,0.09439667079254946,0.19587990356809237,0.144097259563547
1972-05-01,2,0.2526579098603872,0.12520926051842896,0.19795562503354697,0.0991432742232725,0.17783621475687889,0.14719771560748537
1972-06-01,4,0.3014507767610661,0.11760253074088459,0.16696829272304084,0.09568383034279193,0.18200261693481323,0.13629195249740336
1972-07-01,4,0.364040960364506,0.11937586472501605,0.14934512471021205,0.0948577454881081,0.15176568430104898,0.12061462041110872
1972-08-01,4,0.3764021335865745,0.10419901304869077,0.14254769954763827,0.08675119560531042,0.1559770635169489,0.13412289469483712
1972-09-01,4,0.4137226697240477,0.0994253050222603,0.12710436927290303,0.08512560667708445,0.15560466956088306,0.1190173797428214
1972-10-01,4,0.46533090024678586,0.0951998189910433,0.11950558720255088,0.08291947714118082,0.12326009234614059,0.11378412407229853
1972-11-01,2,0.43500643169869546,0.0999839970672204,0.13385821896658168,0.08623113275723691,0.1271864860412051,0.11773373346906038
1972-12-01,4,0.4236454224454583,0.10120831198500845,0.1304683710021553,0.08476754840783017,0.1388459782746158,0.12106436788493188
1973-01-01,4,0.4574663611011246,0.10069042417808052,0.11642465882822986,0.08229266157795324,0.13057483749202384,0.11255105682258777
1973-02-01,4,0.47500589727177345,0.09856780741432247,0.10733424510484459,0.08235596251874196,0.12315593922560066,0.11358014846471678
1973-03-01,4,0.4094555426505117,0.11836215831009274,0.1168815485806861,0.08525935057556851,0.1495384848469918,0.1205029150361492
1973-04-01,1,0.3359424036494347,0.15019252376460632,0.14464432925321163,0.09424872088630842,0.14250317202401686,0.1324688504224221
1973-05-01,4,0.39426443452608384,0.13142307221663999,0.12556681146231827,0.08707844281637192,0.13595435028169708,0.12571288869688896
1973-06-01,1,0.41713018374268157,0.13383596474946416,0.1146801151447523,0.08576024805847439,0.13221088281588442,0.11638260548874317
1973-07-01,0,0.503187687737334,0.11035665446971928,0.09550070370859803,0.0846750295215891,0.10624777004705144,0.1000321545157081
1973-08-01,0,0.5089719001206964,0.10377460776707152,0.0965026791994085,0.09015733366703406,0.10159842355610615,0.09899505568968318
1973-09-01,0,0.5086564091836769,0.10703910358800711,0.09990056868146274,0.09022009441290797,0.09571264388757196,0.09847118024637323
1973-10-01,0,0.5022275919961948,0.11296113460279701,0.10247110657190285,0.08943776703060961,0.09233547618430712,0.1005669236141887
1973-11-01,0,0.497113140583773,0.11376874456695428,0.09851728275985779,0.08775531362312142,0.10028915764850607,0.10255636081778743
1973-12-01,1,0.48690211769471625,0.13055654011808632,0.09870199464781299,0.09005384428361858,0.0942036391409939,0.0995818641147719
1974-01-01,1,0.4644267184112625,0.14241107080443197,0.09733356733116602,0.09324103287333585,0.09997643356901388,0.10261117701078985
1974-02-01,1,0.4670411250480929,0.1363687144478591,0.10637596504903203,0.09012429812196433,0.09684491690281473,0.10324498043023689
1974-03-01,1,0.4572556803390109,0.13003798056670549,0.09796182752250585,0.09139267655826519,0.11448396392091524,0.10886787109259727
1974-04-01,1,0.498494061620553,0.1195078421753685,0.09187489025977591,0.0900939800667418,0.10151123246440057,0.09851799341316027
1974-05-01,0,0.5052434036360125,0.11092702841126109,0.09446851711163709,0.09043152193162399,0.09736179259807438,0.10156773631139103
1974-06-01,0,0.5051748591310896,0.1196509723027255,0.09468820951179464,0.09057683034158573,0.09269063216777505,0.09721849654502955
1974-07-01,0,0.5085683504073537,0.11376906674215088,0.0935632720260199,0.09305395967337479,0.0942434679233302,0.09680188322777064
1974-08-01,0,0.5052671226565423,0.11793914634878791,0.08960912078121343,0.09530459263651693,0.09465340600484684,0.09722661157209261
1974-09-01,0,0.5033656932323802,0.1189229502474479,0.09334355068877917,0.0967038078173834,0.08897942841316601,0.09868456960084324
1974-10-01,1,0.4997755316822581,0.12054077604826618,0.09494665888412941,0.10187291430991044,0.08606069730929156,0.0968034217661444
1974-11-01,0,0.5072672506678821,0.11820034784113485,0.09286817903366097,0.10544974653394514,0.08603346483894365,0.09018101108443331
1974-12-01,0,0.5097785378510965,0.11178870601699849,0.09421637366116638,0.10475361995538127,0.08869253478111636,0.09077022773424091
1975-01-01,3,0.5013726446181227,0.11277486999059144,0.09260701067608688,0.11530074007627424,0.08534799423741722,0.09259674040150756
1975-02-01,0,0.5069103074156299,0.10771457072007891,0.09507732126954818,0.11273873925207477,0.08530254936708906,0.09225651197557908
1975-03-01,3,0.49177118239979895,0.10391384054458773,0.09347170187276932,0.1260609543146816,0.08978485357041588,0.09499746729774662
1975-04-01,3,0.45194425876825634,0.09851135424215944,0.09667656231744963,0.13357626175929216,0.10692063331447191,0.1123709295983706
1975-05-01,3,0.3576739251733538,0.11513080332900358,0.1260389205803813,0.1654716481244088,0.10603301193000347,0.129651690862849
1975-06-01,3,0.4393523743164962,0.10203599353986958,0.11240495357384594,0.13086851488913806,0.09963743383190524,0.11570072984874503
1975-07-01,5,0.43901711519533554,0.09695168891875447,0.10314624866181729,0.11150658444195799,0.11851564559085775,0.13086271719127696
1975-08-01,5,0.45665134445884753,0.09509225943924857,0.10223356269115542,0.1105925348180156,0.11315254484077628,0.12227775375195658
1975-09-01,5,0.36424642597734963,0.10290448395515496,0.12683466491230924,0.12909222947280202,0.12400310511314955,0.15291909056923467
1975-10-01,2,0.29360662397079895,0.1209155891906896,0.15989658528164558,0.14819277748937884,0.1185178336261946,0.15887059044129231
1975-11-01,2,0.4024261894117543,0.10633818578758364,0.13084257252680445,0.1298830884045833,0.1080838685850272,0.1224260952842471
1975-12-01,5,0.4232259733310139,0.0956723118507589,0.11738517703554707,0.11476058331643031,0.11531871145859743,0.13363724300765234
1976-01-01,2,0.3886966755329234,0.10355106562082554,0.1406103328900324,0.12063878678408553,0.1117417805013797,0.13476135867075334
1976-02-01,5,0.2848506759166034,0.1091180825367785,0.154751279532579,0.13139380926336605,0.14670610579651736,0.17318004695415554
1976-03-01,5,0.24612608933175673,0.11784981817307286,0.1561298462685066,0.15198780052535604,0.1544249445845643,0.17348150111674343
1976-04-01,2,0.2963536640196288,0.11622101056005052,0.16064920184533682,0.1454673713209454,0.12932246769461342,0.15198628455942514
1976-05-01,4,0.36920345965274365,0.10786715042689125,0.11926368844182905,0.12114993060825757,0.14458561856492283,0.13793015230535569
1976-06-01,5,0.22654325061053507,0.13197849910418116,0.15740673450299733,0.15557564710849947,0.16105831556452682,0.16743755310926017
1976-07-01,5,0.2865751657775523,0.12326023797883154,0.15441054003095953,0.13555209452781056,0.13870421476384362,0.16149774692100244
1976-08-01,2,0.218762411754181,0.1256843442250573,0.19506146473862684,0.13558321908454052,0.14929488596250937,0.175613674235085
1976-09-01,2,0.2294945533263485,0.12744445700570672,0.20295399720727186,0.12395453154656345,0.15665170898503541,0.15950075192907393
1976-10-01,2,0.22545032873092125,0.14182921231388615,0.20884420365762874,0.13715259220355003,0.13957028720649406,0.14715337588751995
1976-11-01,2,0.3633196836647812,0.1067935556542658,0.14774307902757874,0.10557432177345025,0.13225976087436944,0.14430959900555473
1976-12-01,2,0.3569218283633167,0.11053887168008857,0.17284561110589947,0.10781297286615912,0.12086546931433198,0.1310152466702042
1977-01-01,0,0.5065086810707945,0.09728928520432108,0.09902734984419298,0.0970722520294162,0.10220767002006445,0.09789476183121074
1977-02-01,0,0.506802682593342,0.09232002893955203,0.10061814271904433,0.09314185518898939,0.10427694948102564,0.1028403410780465
1977-03-01,4,0.39186318804350967,0.09938436389984305,0.13610900165739723,0.09603994992128556,0.1432148196207448,0.13338867685721972
1977-04-01,2,0.2188857371207692,0.11621393943367136,0.20389570413482583,0.11009528298740831,0.18184652544965688,0.16906281087366848
1977-05-01,4,0.23222856726127067,0.11906152941047164,0.15992060953238924,0.10494499986747001,0.21283651926093075,0.17100777466746767
